0.000,0.50000000,-0.00000000,-0.00000000,-0.00000000,0.50000000,-0.00000000
0.000,-0.50000000,-0.00000000,-0.00000000,-0.00000000,-0.50000000,-0.00000000


0.010,0.49995000,0.00500000,0.00000000,-0.00500000,0.50000000,0.00000000
0.010,-0.49995000,-0.00500000,0.00000000,0.00500000,-0.50000000,0.00000000


0.020,0.49990000,0.01000000,0.00000000,-0.00500000,0.50000000,0.00000000
0.020,-0.49990000,-0.01000000,0.00000000,0.00500000,-0.50000000,0.00000000


0.030,0.49980001,0.01499900,0.00000000,-0.00999900,0.49990000,0.00000000
0.030,-0.49980001,-0.01499900,0.00000000,0.00999900,-0.49990000,0.00000000


0.040,0.49970002,0.01999800,0.00000000,-0.00999900,0.49990000,0.00000000
0.040,-0.49970002,-0.01999800,0.00000000,0.00999900,-0.49990000,0.00000000


0.050,0.49955009,0.02499500,0.00000000,-0.01499300,0.49970014,0.00000000
0.050,-0.49955009,-0.02499500,0.00000000,0.01499300,-0.49970014,0.00000000


0.060,0.49940016,0.02999200,0.00000000,-0.01499300,0.49970014,0.00000000
0.060,-0.49940016,-0.02999200,0.00000000,0.01499300,-0.49970014,0.00000000


0.070,0.49920038,0.03498601,0.00000000,-0.01997803,0.49940076,0.00000000
0.070,-0.49920038,-0.03498601,0.00000000,0.01997803,-0.49940076,0.00000000


0.080,0.49900060,0.03998002,0.00000000,-0.01997803,0.49940076,0.00000000
0.080,-0.49900060,-0.03998002,0.00000000,0.01997803,-0.49940076,0.00000000


0.090,0.49875110,0.04497004,0.00000000,-0.02495012,0.49900239,0.00000000
0.090,-0.49875110,-0.04497004,0.00000000,0.02495012,-0.49900239,0.00000000


0.100,0.49850160,0.04996007,0.00000000,-0.02495012,0.49900239,0.00000000
0.100,-0.49850160,-0.04996007,0.00000000,0.02495012,-0.49900239,0.00000000


0.110,0.49820254,0.05494512,0.00000000,-0.02990538,0.49850578,0.00000000
0.110,-0.49820254,-0.05494512,0.00000000,0.02990538,-0.49850578,0.00000000


0.120,0.49790349,0.05993018,0.00000000,-0.02990538,0.49850578,0.00000000
0.120,-0.49790349,-0.05993018,0.00000000,0.02990538,-0.49850578,0.00000000


0.130,0.49755509,0.06490930,0.00000000,-0.03483995,0.49791183,0.00000000
0.130,-0.49755509,-0.06490930,0.00000000,0.03483995,-0.49791183,0.00000000


0.140,0.49720669,0.06988842,0.00000000,-0.03483995,0.49791183,0.00000000
0.140,-0.49720669,-0.06988842,0.00000000,0.03483995,-0.49791183,0.00000000


0.150,0.49680919,0.07486063,0.00000000,-0.03975006,0.49722165,0.00000000
0.150,-0.49680919,-0.07486063,0.00000000,0.03975006,-0.49722165,0.00000000


0.160,0.49641169,0.07983285,0.00000000,-0.03975006,0.49722165,0.00000000
0.160,-0.49641169,-0.07983285,0.00000000,0.03975006,-0.49722165,0.00000000


0.170,0.49596537,0.08479722,0.00000000,-0.04463199,0.49643654,0.00000000
0.170,-0.49596537,-0.08479722,0.00000000,0.04463199,-0.49643654,0.00000000


0.180,0.49551905,0.08976158,0.00000000,-0.04463199,0.49643654,0.00000000
0.180,-0.49551905,-0.08976158,0.00000000,0.04463199,-0.49643654,0.00000000


0.190,0.49502423,0.09471716,0.00000000,-0.04948215,0.49555795,0.00000000
0.190,-0.49502423,-0.09471716,0.00000000,0.04948215,-0.49555795,0.00000000


0.200,0.49452941,0.09967274,0.00000000,-0.04948215,0.49555795,0.00000000
0.200,-0.49452941,-0.09967274,0.00000000,0.04948215,-0.49555795,0.00000000


0.210,0.49398644,0.10461862,0.00000000,-0.05429704,0.49458751,0.00000000
0.210,-0.49398644,-0.10461862,0.00000000,0.05429704,-0.49458751,0.00000000


0.220,0.49344347,0.10956449,0.00000000,-0.05429704,0.49458751,0.00000000
0.220,-0.49344347,-0.10956449,0.00000000,0.05429704,-0.49458751,0.00000000


0.230,0.49285273,0.11449976,0.00000000,-0.05907326,0.49352699,0.00000000
0.230,-0.49285273,-0.11449976,0.00000000,0.05907326,-0.49352699,0.00000000


0.240,0.49226200,0.11943503,0.00000000,-0.05907326,0.49352699,0.00000000
0.240,-0.49226200,-0.11943503,0.00000000,0.05907326,-0.49352699,0.00000000


0.250,0.49162392,0.12435881,0.00000000,-0.06380755,0.49237833,0.00000000
0.250,-0.49162392,-0.12435881,0.00000000,0.06380755,-0.49237833,0.00000000


0.260,0.49098585,0.12928260,0.00000000,-0.06380755,0.49237833,0.00000000
0.260,-0.49098585,-0.12928260,0.00000000,0.06380755,-0.49237833,0.00000000


0.270,0.49030088,0.13419403,0.00000000,-0.06849679,0.49114360,0.00000000
0.270,-0.49030088,-0.13419403,0.00000000,0.06849679,-0.49114360,0.00000000


0.280,0.48961591,0.13910547,0.00000000,-0.06849679,0.49114360,0.00000000
0.280,-0.48961591,-0.13910547,0.00000000,0.06849679,-0.49114360,0.00000000


0.290,0.48888453,0.14400372,0.00000000,-0.07313798,0.48982498,0.00000000
0.290,-0.48888453,-0.14400372,0.00000000,0.07313798,-0.48982498,0.00000000


0.300,0.48815315,0.14890197,0.00000000,-0.07313798,0.48982498,0.00000000
0.300,-0.48815315,-0.14890197,0.00000000,0.07313798,-0.48982498,0.00000000


0.310,0.48737587,0.15378622,0.00000000,-0.07772829,0.48842480,0.00000000
0.310,-0.48737587,-0.15378622,0.00000000,0.07772829,-0.48842480,0.00000000


0.320,0.48659859,0.15867046,0.00000000,-0.07772829,0.48842480,0.00000000
0.320,-0.48659859,-0.15867046,0.00000000,0.07772829,-0.48842480,0.00000000


0.330,0.48577594,0.16353992,0.00000000,-0.08226501,0.48694546,0.00000000
0.330,-0.48577594,-0.16353992,0.00000000,0.08226501,-0.48694546,0.00000000


0.340,0.48495329,0.16840937,0.00000000,-0.08226501,0.48694546,0.00000000
0.340,-0.48495329,-0.16840937,0.00000000,0.08226501,-0.48694546,0.00000000


0.350,0.48408583,0.17326327,0.00000000,-0.08674561,0.48538948,0.00000000
0.350,-0.48408583,-0.17326327,0.00000000,0.08674561,-0.48538948,0.00000000


0.360,0.48321838,0.17811716,0.00000000,-0.08674561,0.48538948,0.00000000
0.360,-0.48321838,-0.17811716,0.00000000,0.08674561,-0.48538948,0.00000000


0.370,0.48230670,0.18295476,0.00000000,-0.09116773,0.48375947,0.00000000
