0.000,0.50000000,-0.00000000,-0.00000000,-0.00000000,0.50000000,-0.00000000
0.000,-0.50000000,-0.00000000,-0.00000000,-0.00000000,-0.50000000,-0.00000000


0.010,0.50000000,0.00500000,-0.00000000,-0.00500000,0.50000000,0.00000000
0.010,-0.50000000,-0.00500000,-0.00000000,0.00500000,-0.50000000,0.00000000


0.020,0.49995000,0.01000000,0.00000000,-0.00500000,0.50000000,0.00000000
0.020,-0.49995000,-0.01000000,0.00000000,0.00500000,-0.50000000,0.00000000


0.030,0.49990000,0.01500000,0.00000000,-0.00999800,0.49990003,0.00000000
0.030,-0.49990000,-0.01500000,0.00000000,0.00999800,-0.49990003,0.00000000


0.040,0.49980002,0.01999900,0.00000000,-0.00999800,0.49990003,0.00000000
0.040,-0.49980002,-0.01999900,0.00000000,0.00999800,-0.49990003,0.00000000


0.050,0.49970004,0.02499800,0.00000000,-0.01499001,0.49970028,0.00000000
0.050,-0.49970004,-0.02499800,0.00000000,0.01499001,-0.49970028,0.00000000


0.060,0.49955014,0.02999500,0.00000000,-0.01499001,0.49970028,0.00000000
0.060,-0.49955014,-0.02999500,0.00000000,0.01499001,-0.49970028,0.00000000


0.070,0.49940024,0.03499201,0.00000000,-0.01997205,0.49940114,0.00000000
0.070,-0.49940024,-0.03499201,0.00000000,0.01997205,-0.49940114,0.00000000


0.080,0.49920052,0.03998602,0.00000000,-0.01997205,0.49940114,0.00000000
0.080,-0.49920052,-0.03998602,0.00000000,0.01997205,-0.49940114,0.00000000


0.090,0.49900080,0.04498003,0.00000000,-0.02494019,0.49900319,0.00000000
0.090,-0.49900080,-0.04498003,0.00000000,0.02494019,-0.49900319,0.00000000


0.100,0.49875140,0.04997006,0.00000000,-0.02494019,0.49900319,0.00000000
0.100,-0.49875140,-0.04997006,0.00000000,0.02494019,-0.49900319,0.00000000


0.110,0.49850200,0.05496009,0.00000000,-0.02989053,0.49850721,0.00000000
0.110,-0.49850200,-0.05496009,0.00000000,0.02989053,-0.49850721,0.00000000


0.120,0.49820309,0.05994516,0.00000000,-0.02989053,0.49850721,0.00000000
0.120,-0.49820309,-0.05994516,0.00000000,0.02989053,-0.49850721,0.00000000


0.130,0.49790418,0.06493024,0.00000000,-0.03481924,0.49791418,0.00000000
0.130,-0.49790418,-0.06493024,0.00000000,0.03481924,-0.49791418,0.00000000


0.140,0.49755599,0.06990938,0.00000000,-0.03481924,0.49791418,0.00000000
0.140,-0.49755599,-0.06990938,0.00000000,0.03481924,-0.49791418,0.00000000


0.150,0.49720780,0.07488852,0.00000000,-0.03972257,0.49722523,0.00000000
0.150,-0.49720780,-0.07488852,0.00000000,0.03972257,-0.49722523,0.00000000


0.160,0.49681057,0.07986077,0.00000000,-0.03972257,0.49722523,0.00000000
0.160,-0.49681057,-0.07986077,0.00000000,0.03972257,-0.49722523,0.00000000


0.170,0.49641335,0.08483303,0.00000000,-0.04459683,0.49644171,0.00000000
0.170,-0.49641335,-0.08483303,0.00000000,0.04459683,-0.49644171,0.00000000


0.180,0.49596738,0.08979744,0.00000000,-0.04459683,0.49644171,0.00000000
0.180,-0.49596738,-0.08979744,0.00000000,0.04459683,-0.49644171,0.00000000


0.190,0.49552141,0.09476186,0.00000000,-0.04943846,0.49556511,0.00000000
0.190,-0.49552141,-0.09476186,0.00000000,0.04943846,-0.49556511,0.00000000


0.200,0.49502703,0.09971751,0.00000000,-0.04943846,0.49556511,0.00000000
0.200,-0.49502703,-0.09971751,0.00000000,0.04943846,-0.49556511,0.00000000


0.210,0.49453264,0.10467316,0.00000000,-0.05424398,0.49459709,0.00000000
0.210,-0.49453264,-0.10467316,0.00000000,0.05424398,-0.49459709,0.00000000


0.220,0.49399020,0.10961913,0.00000000,-0.05424398,0.49459709,0.00000000
0.220,-0.49399020,-0.10961913,0.00000000,0.05424398,-0.49459709,0.00000000


0.230,0.49344776,0.11456510,0.00000000,-0.05901005,0.49353947,0.00000000
0.230,-0.49344776,-0.11456510,0.00000000,0.05901005,-0.49353947,0.00000000


0.240,0.49285766,0.11950050,0.00000000,-0.05901005,0.49353947,0.00000000
0.240,-0.49285766,-0.11950050,0.00000000,0.05901005,-0.49353947,0.00000000


0.250,0.49226756,0.12443589,0.00000000,-0.06373343,0.49239422,0.00000000
0.250,-0.49226756,-0.12443589,0.00000000,0.06373343,-0.49239422,0.00000000


0.260,0.49163023,0.12935984,0.00000000,-0.06373343,0.49239422,0.00000000
0.260,-0.49163023,-0.12935984,0.00000000,0.06373343,-0.49239422,0.00000000


0.270,0.49099289,0.13428378,0.00000000,-0.06841103,0.49116343,0.00000000
0.270,-0.49099289,-0.13428378,0.00000000,0.06841103,-0.49116343,0.00000000


0.280,0.49030878,0.13919541,0.00000000,-0.06841103,0.49116343,0.00000000
0.280,-0.49030878,-0.13919541,0.00000000,0.06841103,-0.49116343,0.00000000


0.290,0.48962467,0.14410705,0.00000000,-0.07303991,0.48984932,0.00000000
0.290,-0.48962467,-0.14410705,0.00000000,0.07303991,-0.48984932,0.00000000


0.300,0.48889427,0.14900554,0.00000000,-0.07303991,0.48984932,0.00000000
0.300,-0.48889427,-0.14900554,0.00000000,0.07303991,-0.48984932,0.00000000


0.310,0.48816387,0.15390403,0.00000000,-0.07761727,0.48845423,0.00000000
0.310,-0.48816387,-0.15390403,0.00000000,0.07761727,-0.48845423,0.00000000


0.320,0.48738770,0.15878857,0.00000000,-0.07761727,0.48845423,0.00000000
0.320,-0.48738770,-0.15878857,0.00000000,0.07761727,-0.48845423,0.00000000


0.330,0.48661153,0.16367312,0.00000000,-0.08214045,0.48698060,0.00000000
0.330,-0.48661153,-0.16367312,0.00000000,0.08214045,-0.48698060,0.00000000


0.340,0.48579012,0.16854292,0.00000000,-0.08214045,0.48698060,0.00000000
0.340,-0.48579012,-0.16854292,0.00000000,0.08214045,-0.48698060,0.00000000


0.350,0.48496872,0.17341273,0.00000000,-0.08660697,0.48543096,0.00000000
0.350,-0.48496872,-0.17341273,0.00000000,0.08660697,-0.48543096,0.00000000


0.360,0.48410265,0.17826704,0.00000000,-0.08660697,0.48543096,0.00000000
0.360,-0.48410265,-0.17826704,0.00000000,0.08660697,-0.48543096,0.00000000


0.370,0.48323658,0.18312135,0.00000000,-0.09101451,0.48380792,0.00000000
