2.5400,0.14923163
2.5500,0.14465796
2.5600,0.14012705
2.5700,0.13564071
2.5800,0.13120076
2.5900,0.12680896
2.6000,0.12246709
2.6100,0.11817687
2.6200,0.11394005
2.6300,0.10975830
2.6400,0.10563331
2.6500,0.10156673
2.6600,0.09756017
2.6700,0.09361526
2.6800,0.08973355
2.6900,0.08591661
2.7000,0.08216596
2.7100,0.07848308
2.7200,0.07486946
2.7300,0.07132653
2.7400,0.06785571
2.7500,0.06445836
2.7600,0.06113586
2.7700,0.05788951
2.7800,0.05472060
2.7900,0.05163040
2.8000,0.04862013
2.8100,0.04569098
2.8200,0.04284412
2.8300,0.04008066
2.8400,0.03740171
2.8500,0.03480831
2.8600,0.03230150
2.8700,0.02988226
2.8800,0.02755154
2.8900,0.02531026
2.9000,0.02315929
2.9100,0.02109949
2.9200,0.01913166
2.9300,0.01725657
2.9400,0.01547495
2.9500,0.01378749
2.9600,0.01219485
2.9700,0.01069765
2.9800,0.00929647
2.9900,0.00799184
3.0000,0.00678427
3.0100,0.00567422
3.0200,0.00466211
3.0300,0.00374833
3.0400,0.00293321
3.0500,0.00221707
3.0600,0.00160017
3.0700,0.00108274
3.0800,0.00066495
3.0900,0.00034695
3.1000,0.00012886
3.1100,0.00001072
3.1200,0.00000743
3.1300,0.00007440
3.1400,0.00025614
3.1500,0.00053770
3.1600,0.00091895
3.1700,0.00139971
3.1800,0.00197977
3.1900,0.00265887
3.2000,0.00343672
3.2100,0.00431299
3.2200,0.00528730
3.2300,0.00635925
3.2400,0.00752838
3.2500,0.00879421
3.2600,0.01015621
3.2700,0.01161382
3.2800,0.01316643
3.2900,0.01481340
3.3000,0.01655405
3.3100,0.01838768
3.3200,0.02031352
3.3300,0.02233080
3.3400,0.02443868
3.3500,0.02663631
3.3600,0.02892279
3.3700,0.03129719
3.3800,0.03375855
3.3900,0.03630587
3.4000,0.03893812
3.4100,0.04165422
3.4200,0.04445309
3.4300,0.04733359
3.4400,0.05029455
3.4500,0.05333478
3.4600,0.05645306
3.4700,0.05964813
3.4800,0.06291870
3.4900,0.06626346
3.5000,0.06968106
3.5100,0.07317013
3.5200,0.07672927
3.5300,0.08035704
3.5400,0.08405200
3.5500,0.08781266
3.5600,0.09163752
3.5700,0.09552504
3.5800,0.09947367
3.5900,0.10348183
3.6000,0.10754791
3.6100,0.11167030
3.6200,0.11584734
3.6300,0.12007737
3.6400,0.12435870
3.6500,0.12868962
3.6600,0.13306840
3.6700,0.13749331
3.6800,0.14196257
3.6900,0.14647441
3.7000,0.15102703
3.7100,0.15561862
3.7200,0.16024735
3.7300,0.16491138
3.7400,0.16960887
3.7500,0.17433794
3.7600,0.17909671
3.7700,0.18388330
3.7800,0.18869581
3.7900,0.19353232
3.8000,0.19839092
3.8100,0.20326969
3.8200,0.20816668
3.8300,0.21307996
3.8400,0.21800758
3.8500,0.22294760
3.8600,0.22789805
3.8700,0.23285697
3.8800,0.23782241
3.8900,0.24279240
3.9000,0.24776498
3.9100,0.25273818
3.9200,0.25771003
3.9300,0.26267858
3.9400,0.26764185
3.9500,0.27259789
3.9600,0.27754474
3.9700,0.28248046
3.9800,0.28740309
3.9900,0.29231068
4.0000,0.29720132
4.0100,0.30207306
4.0200,0.30692399
4.0300,0.31175220
4.0400,0.31655578
4.0500,0.32133284
4.0600,0.32608150
4.0700,0.33079989
4.0800,0.33548616
4.0900,0.34013845
4.1000,0.34475495
4.1100,0.34933382
4.1200,0.35387328
4.1300,0.35837154
4.1400,0.36282682
4.1500,0.36723738
4.1600,0.37160149
4.1700,0.37591742
4.1800,0.38018349
4.1900,0.38439801
4.2000,0.38855934
4.2100,0.39266583
4.2200,0.39671588
4.2300,0.40070790
4.2400,0.40464031
4.2500,0.40851158
4.2600,0.41232019
4.2700,0.41606465
4.2800,0.41974347
4.2900,0.42335523
4.3000,0.42689851
4.3100,0.43037191
4.3200,0.43377407
4.3300,0.43710367
4.3400,0.44035939
4.3500,0.44353996
4.3600,0.44664414
4.3700,0.44967070
4.3800,0.45261847
4.3900,0.45548628
4.4000,0.45827301
4.4100,0.46097758
4.4200,0.46359893
4.4300,0.46613602
4.4400,0.46858786
4.4500,0.47095349
4.4600,0.47323200
4.4700,0.47542248
4.4800,0.47752408
4.4900,0.47953597
4.5000,0.48145738
4.5100,0.48328754
4.5200,0.48502574
4.5300,0.48667130
4.5400,0.48822358
4.5500,0.48968196
4.5600,0.49104589
4.5700,0.49231482
4.5800,0.49348826
4.5900,0.49456575
4.6000,0.49554687
4.6100,0.49643123
4.6200,0.49721849
4.6300,0.49790834
4.6400,0.49850051
4.6500,0.49899477
4.6600,0.49939093
4.6700,0.49968883
4.6800,0.49988835
4.6900,0.49998941
4.7000,0.49999199
4.7100,0.49989607
4.7200,0.49970169
4.7300,0.49940893
4.7400,0.49901790
4.7500,0.49852876
4.7600,0.49794170
4.7700,0.49725694
4.7800,0.49647476
4.7900,0.49559545
4.8000,0.49461937
4.8100,0.49354690
4.8200,0.49237845
4.8300,0.49111449
4.8400,0.48975550
4.8500,0.48830202
4.8600,0.48675461
4.8700,0.48511389
4.8800,0.48338049
4.8900,0.48155509
4.9000,0.47963840
4.9100,0.47763119
4.9200,0.47553422
4.9300,0.47334833
4.9400,0.47107436
4.9500,0.46871321
4.9600,0.46626580
4.9700,0.46373309
4.9800,0.46111607
4.9900,0.45841577
5.0000,0.45563324
5.0100,0.45276957
5.0200,0.44982589
5.0300,0.44680334
5.0400,0.44370312
5.0500,0.44052643
5.0600,0.43727452
5.0700,0.43394867
5.0800,0.43055018
5.0900,0.42708037
5.1000,0.42354062
5.1100,0.41993230
5.1200,0.41625684
5.1300,0.41251568
5.1400,0.40871027
5.1500,0.40484213
5.1600,0.40091275
5.1700,0.39692369
5.1800,0.39287651
5.1900,0.38877280
5.2000,0.38461417
5.2100,0.38040226
5.2200,0.37613871
5.2300,0.37182520
5.2400,0.36746343
5.2500,0.36305511
5.2600,0.35860198
5.2700,0.35410578
5.2800,0.34956828
5.2900,0.34499127
5.3000,0.34037655
5.3100,0.33572593
5.3200,0.33104124
5.3300,0.32632432
5.3400,0.32157704
5.3500,0.31680126
5.3600,0.31199886
5.3700,0.30717174
5.3800,0.30232179
5.3900,0.29745094
5.4000,0.29256109
5.4100,0.28765417
5.4200,0.28273213
5.4300,0.27779690
5.4400,0.27285042
5.4500,0.26789467
5.4600,0.26293158
5.4700,0.25796311
5.4800,0.25299124
5.4900,0.24801793
5.5000,0.24304513
5.5100,0.23807482
5.5200,0.23310897
5.5300,0.22814953
5.5400,0.22319847
5.5500,0.21825774
5.5600,0.21332931
5.5700,0.20841513
5.5800,0.20351714
5.5900,0.19863728
5.6000,0.19377749
5.6100,0.18893969
5.6200,0.18412581
5.6300,0.17933775
5.6400,0.17457742
5.6500,0.16984670
5.6600,0.16514747
5.6700,0.16048160
5.6800,0.15585095
5.6900,0.15125735
5.7000,0.14670264
5.7100,0.14218863
5.7200,0.13771711
5.7300,0.13328986
5.7400,0.12890865
5.7500,0.12457523
5.7600,0.12029131
5.7700,0.11605862
5.7800,0.11187884
5.7900,0.10775365
5.8000,0.10368467
5.8100,0.09967356
5.8200,0.09572190
5.8300,0.09183128
5.8400,0.08800325
5.8500,0.08423936
5.8600,0.08054110
5.8700,0.07690997
5.8800,0.07334741
5.8900,0.06985486
5.9000,0.06643371
5.9100,0.06308536
5.9200,0.05981113
5.9300,0.05661235
5.9400,0.05349031
5.9500,0.05044627
5.9600,0.04748145
5.9700,0.04459705
5.9800,0.04179423
5.9900,0.03907413
6.0000,0.03643785
6.0100,0.03388645
6.0200,0.03142098
6.0300,0.02904243
6.0400,0.02675176
6.0500,0.02454992
6.0600,0.02243779
6.0700,0.02041624
6.0800,0.01848609
6.0900,0.01664814
6.1000,0.01490313
6.1100,0.01325179
6.1200,0.01169479
6.1300,0.01023277
6.1400,0.00886635
6.1500,0.00759608
6.1600,0.00642250
6.1700,0.00534609
6.1800,0.00436730
6.1900,0.00348656
6.2000,0.00270422
6.2100,0.00202064
6.2200,0.00143610
6.2300,0.00095085
6.2400,0.00056512
6.2500,0.00027908
6.2600,0.00009287
6.2700,0.00000659
6.2800,0.00002029
6.2900,0.00013398
6.3000,0.00034765
6.3100,0.00066124
6.3200,0.00107463
6.3300,0.00158769
6.3400,0.00220024
6.3500,0.00291205
6.3600,0.00372285
6.3700,0.00463235
6.3800,0.00564020
6.3900,0.00674603
6.4000,0.00794940
6.4100,0.00924987
6.4200,0.01064692
6.4300,0.01214003
6.4400,0.01372861
6.4500,0.01541204
6.4600,0.01718968
6.4700,0.01906084
6.4800,0.02102477
6.4900,0.02308072
6.5000,0.02522787
6.5100,0.02746539
6.5200,0.02979240
6.5300,0.03220798
6.5400,0.03471118
6.5500,0.03730102
6.5600,0.03997647
6.5700,0.04273647
6.5800,0.04557994
6.5900,0.04850575
6.6000,0.05151274
6.6100,0.05459972
6.6200,0.05776546
