1.6400,0.33714907,0.00000000
1.6500,0.33873464,0.08485528
1.6600,0.34134922,0.00000000
1.6700,0.34292964,0.08536921
1.6800,0.34550946,0.00000000
1.6900,0.34708460,0.08586522
1.7000,0.34962986,0.00000000
1.7100,0.35119959,0.08634371
1.7200,0.35371049,0.00000000
1.7300,0.35527468,0.08680505
1.7400,0.35775147,0.00000000
1.7500,0.35931000,0.08724962
1.7600,0.36175292,0.00000000
1.7700,0.36330568,0.08767779
1.7800,0.36571499,0.00000000
1.7900,0.36726189,0.08808994
1.8000,0.36963786,0.00000000
1.8100,0.37117879,0.08848643
1.8200,0.37352172,0.00000000
1.8300,0.37505660,0.08886764
1.8400,0.37736678,0.00000000
1.8500,0.37889553,0.08923392
1.8600,0.38117325,0.00000000
1.8700,0.38269580,0.08958563
1.8800,0.38494139,0.00000000
1.8900,0.38645766,0.08992313
1.9000,0.38867145,0.00000000
1.9100,0.39018138,0.09024676
1.9200,0.39236369,0.00000000
1.9300,0.39386722,0.09055686
1.9400,0.39601838,0.00000000
1.9500,0.39751548,0.09085376
1.9600,0.39963583,0.00000000
1.9700,0.40112643,0.09113781
1.9800,0.40321632,0.00000000
1.9900,0.40470039,0.09140933
2.0000,0.40676017,0.00000000
2.0100,0.40823766,0.09166864
2.0200,0.41026768,0.00000000
2.0300,0.41173857,0.09191605
2.0400,0.41373918,0.00000000
2.0500,0.41520344,0.09215187
2.0600,0.41717500,0.00000000
2.0700,0.41863260,0.09237640
2.0800,0.42057547,0.00000000
2.0900,0.42202638,0.09258995
2.1000,0.42394092,0.00000000
2.1100,0.42538513,0.09279279
2.1200,0.42727170,0.00000000
2.1300,0.42870920,0.09298522
2.1400,0.43056815,0.00000000
2.1500,0.43199893,0.09316752
2.1600,0.43383062,0.00000000
2.1700,0.43525467,0.09333995
2.1800,0.43705947,0.00000000
2.1900,0.43847678,0.09350279
2.2000,0.44025504,0.00000000
2.2100,0.44166561,0.09365630
2.2200,0.44341769,0.00000000
2.2300,0.44482152,0.09380072
2.2400,0.44654777,0.00000000
2.2500,0.44794487,0.09393632
2.2600,0.44964565,0.00000000
2.2700,0.45103602,0.09406333
2.2800,0.45271167,0.00000000
2.2900,0.45409532,0.09418199
2.3000,0.45574620,0.00000000
2.3100,0.45712313,0.09429254
2.3200,0.45874959,0.00000000
2.3300,0.46011982,0.09439520
2.3400,0.46172220,0.00000000
2.3500,0.46308574,0.09449020
2.3600,0.46466438,0.00000000
2.3700,0.46602125,0.09457774
2.3800,0.46757649,0.00000000
2.3900,0.46892670,0.09465804
2.4000,0.47045888,0.00000000
2.4100,0.47180245,0.09473131
2.4200,0.47331190,0.00000000
2.4300,0.47464885,0.09479774
2.4400,0.47613589,0.00000000
2.4500,0.47746624,0.09485754
2.4600,0.47893122,0.00000000
2.4700,0.48025499,0.09491089
2.4800,0.48169821,0.00000000
2.4900,0.48301544,0.09495798
2.5000,0.48443723,0.00000000
2.5100,0.48574792,0.09499899
2.5200,0.48714859,0.00000000
2.5300,0.48845279,0.09503409
2.5400,0.48983265,0.00000000
2.5500,0.49113037,0.09506346
2.5600,0.49248974,0.00000000
2.5700,0.49378101,0.09508727
2.5800,0.49512020,0.00000000
2.5900,0.49640505,0.09510567
2.6000,0.49772434,0.00000000
2.6100,0.49900280,0.09511884
2.6200,0.50030250,0.00000000
2.6300,0.50157460,0.09512691
2.6400,0.50285500,0.00000000
2.6500,0.50412078,0.09513005
2.6600,0.50538216,0.00000000
2.6700,0.50664165,0.09512839
2.6800,0.50788431,0.00000000
2.6900,0.50913752,0.09512209
2.7000,0.51036174,0.00000000
2.7100,0.51160873,0.09511128
2.7200,0.51281478,0.00000000
2.7300,0.51405557,0.09509610
2.7400,0.51524373,0.00000000
2.7500,0.51647836,0.09507667
2.7600,0.51764890,0.00000000
2.7700,0.51887740,0.09505313
2.7800,0.52003058,0.00000000
2.7900,0.52125299,0.09502560
2.8000,0.52238908,0.00000000
2.8100,0.52360543,0.09499421
2.8200,0.52472469,0.00000000
2.8300,0.52593501,0.09495906
2.8400,0.52703769,0.00000000
2.8500,0.52824203,0.09492028
2.8600,0.52932838,0.00000000
2.8700,0.53052677,0.09487798
2.8800,0.53159703,0.00000000
2.8900,0.53278951,0.09483226
2.9000,0.53384394,0.00000000
2.9100,0.53503053,0.09478324
2.9200,0.53606937,0.00000000
2.9300,0.53725012,0.09473100
2.9400,0.53827359,0.00000000
2.9500,0.53944855,0.09467567
2.9600,0.54045689,0.00000000
2.9700,0.54162607,0.09461732
2.9800,0.54261952,0.00000000
2.9900,0.54378297,0.09455607
3.0000,0.54476175,0.00000000
3.0100,0.54591951,0.09449199
3.0200,0.54688383,0.00000000
3.0300,0.54803593,0.09442518
3.0400,0.54898603,0.00000000
3.0500,0.55013251,0.09435572
3.0600,0.55106859,0.00000000
3.0700,0.55220949,0.09428371
3.0800,0.55313176,0.00000000
3.0900,0.55426712,0.09420922
3.1000,0.55517579,0.00000000
3.1100,0.55630565,0.09413233
3.1200,0.55720093,0.00000000
3.1300,0.55832531,0.09405312
3.1400,0.55920741,0.00000000
3.1500,0.56032636,0.09397168
3.1600,0.56119546,0.00000000
3.1700,0.56230902,0.09388806
3.1800,0.56316533,0.00000000
3.1900,0.56427353,0.09380234
3.2000,0.56511724,0.00000000
3.2100,0.56622012,0.09371460
3.2200,0.56705141,0.00000000
3.2300,0.56814901,0.09362489
3.2400,0.56896807,0.00000000
3.2500,0.57006042,0.09353329
3.2600,0.57086745,0.00000000
3.2700,0.57195459,0.09343986
3.2800,0.57274975,0.00000000
3.2900,0.57383172,0.09334467
3.3000,0.57461519,0.00000000
3.3100,0.57569202,0.09324776
3.3200,0.57646398,0.00000000
3.3300,0.57753572,0.09314921
3.3400,0.57829634,0.00000000
3.3500,0.57936301,0.09304906
3.3600,0.58011246,0.00000000
3.3700,0.58117410,0.09294739
3.3800,0.58191255,0.00000000
3.3900,0.58296920,0.09284423
3.4000,0.58369681,0.00000000
3.4100,0.58474850,0.09273964
3.4200,0.58546543,0.00000000
3.4300,0.58651220,0.09263367
3.4400,0.58721860,0.00000000
3.4500,0.58826049,0.09252638
3.4600,0.58895653,0.00000000
3.4700,0.58999357,0.09241780
3.4800,0.59067939,0.00000000
3.4900,0.59171162,0.09230800
3.5000,0.59238738,0.00000000
3.5100,0.59341483,0.09219700
3.5200,0.59408067,0.00000000
3.5300,0.59510337,0.09208487
3.5400,0.59575945,0.00000000
3.5500,0.59677744,0.09197164
3.5600,0.59742389,0.00000000
3.5700,0.59843721,0.09185735
3.5800,0.59907417,0.00000000
3.5900,0.60008284,0.09174204
3.6000,0.60071046,0.00000000
3.6100,0.60171453,0.09162576
3.6200,0.60233293,0.00000000
3.6300,0.60333242,0.09150854
3.6400,0.60394175,0.00000000
3.6500,0.60493670,0.09139042
3.6600,0.60553709,0.00000000
3.6700,0.60652753,0.09127144
3.6800,0.60711910,0.00000000
3.6900,0.60810507,0.09115163
3.7000,0.60868795,0.00000000
3.7100,0.60966948,0.09103102
3.7200,0.61024380,0.00000000
3.7300,0.61122091,0.09090966
3.7400,0.61178680,0.00000000
3.7500,0.61275954,0.09078756
3.7600,0.61331710,0.00000000
3.7700,0.61428550,0.09066477
3.7800,0.61483487,0.00000000
3.7900,0.61579895,0.09054132
3.8000,0.61634024,0.00000000
3.8100,0.61730003,0.09041723
3.8200,0.61783336,0.00000000
3.8300,0.61878891,0.09029253
3.8400,0.61931438,0.00000000
3.8500,0.62026571,0.09016726
3.8600,0.62078345,0.00000000
3.8700,0.62173059,0.09004144
3.8800,0.62224070,0.00000000
3.8900,0.62318368,0.08991509
3.9000,0.62368627,0.00000000
3.9100,0.62462513,0.08978824
3.9200,0.62512030,0.00000000
3.9300,0.62605506,0.08966092
3.9400,0.62654293,0.00000000
3.9500,0.62747362,0.08953316
3.9600,0.62795428,0.00000000
3.9700,0.62888093,0.08940497
3.9800,0.62935449,0.00000000
3.9900,0.63027714,0.08927638
4.0000,0.63074369,0.00000000
4.0100,0.63166236,0.08914741
4.0200,0.63212201,0.00000000
4.0300,0.63303672,0.08901808
4.0400,0.63348956,0.00000000
4.0500,0.63440036,0.08888842
4.0600,0.63484649,0.00000000
4.0700,0.63575339,0.08875844
4.0800,0.63619289,0.00000000
4.0900,0.63709593,0.08862817
4.1000,0.63752891,0.00000000
4.1100,0.63842811,0.08849762
4.1200,0.63885465,0.00000000
4.1300,0.63975004,0.08836681
4.1400,0.64017024,0.00000000
4.1500,0.64106185,0.08823577
4.1600,0.64147579,0.00000000
4.1700,0.64236364,0.08810451
4.1800,0.64277140,0.00000000
4.1900,0.64365553,0.08797304
4.2000,0.64405721,0.00000000
4.2100,0.64493763,0.08784139
4.2200,0.64533330,0.00000000
4.2300,0.64621006,0.08770957
4.2400,0.64659981,0.00000000
4.2500,0.64747292,0.08757760
4.2600,0.64785682,0.00000000
4.2700,0.64872631,0.08744548
4.2800,0.64910445,0.00000000
4.2900,0.64997035,0.08731325
4.3000,0.65034281,0.00000000
4.3100,0.65120513,0.08718090
4.3200,0.65157199,0.00000000
4.3300,0.65243077,0.08704847
4.3400,0.65279209,0.00000000
4.3500,0.65364736,0.08691595
4.3600,0.65400323,0.00000000
4.3700,0.65485500,0.08678336
4.3800,0.65520549,0.00000000
4.3900,0.65605379,0.08665072
4.4000,0.65639897,0.00000000
4.4100,0.65724383,0.08651804
4.4200,0.65758377,0.00000000
4.4300,0.65842522,0.08638532
4.4400,0.65875999,0.00000000
4.4500,0.65959804,0.08625260
4.4600,0.65992772,0.00000000
4.4700,0.66076240,0.08611986
4.4800,0.66108705,0.00000000
4.4900,0.66191838,0.08598713
4.5000,0.66223807,0.00000000
4.5100,0.66306608,0.08585441
